date,0
1999-11-03,0.06193328271982445
1999-11-04,0.07903449555901039
1999-11-05,0.07148402027626792
1999-11-08,0.06077822166100398
1999-11-09,0.05208116677872255
1999-11-10,0.044143971339595425
1999-11-11,0.04090700692367444
1999-11-12,0.04722425902484854
1999-11-15,0.05020867490414616
1999-11-16,0.04788281793479601
1999-11-17,0.05526031396890736
1999-11-18,0.047147759440883244
1999-11-19,0.05344676518680294
1999-11-22,0.06783420471894268
1999-11-23,0.06099679292963141
1999-11-24,0.07723106925529602
1999-11-26,0.06752837932346785
1999-11-29,0.06320844272169482
1999-11-30,0.06208400362250505
1999-12-01,0.06749525619159802
1999-12-02,0.06034464454257009
1999-12-03,0.06097903675669971
1999-12-06,0.06802403917658383
1999-12-07,0.06301849091898247
1999-12-08,0.059381373047237944
1999-12-09,0.05747102808525812
1999-12-10,0.054529417859969044
1999-12-13,0.05774732993011134
1999-12-14,0.05550034586682126
1999-12-15,0.05369735929388918
1999-12-16,0.052527341173397406
1999-12-17,0.05134612994506246
1999-12-20,0.04949513664769235
1999-12-21,0.05083677636239783
1999-12-22,0.05236353359783769
1999-12-23,0.05282619963265914
1999-12-27,0.049612007728814495
1999-12-28,0.05004017095681741
1999-12-29,0.05447211533589297
1999-12-30,0.05052758324797716
1999-12-31,0.04982601608090759
2000-01-03,0.04948085487765199
2000-01-04,0.04814264658637398
2000-01-05,0.04780256046786183
2000-01-06,0.0475777756833361
2000-01-07,0.048127780093415076
2000-01-10,0.04671327564167556
2000-01-11,0.04634556410117415
2000-01-12,0.04934239712397517
2000-01-13,0.046274856329545325
2000-01-14,0.04722799269863972
2000-01-18,0.04617191517544282
2000-01-19,0.04483541117439173
2000-01-20,0.04712279430453231
2000-01-21,0.044707038619386665
2000-01-24,0.04288315352834489
2000-01-25,0.04300325205023009
2000-01-26,0.0439013083355294
2000-01-27,0.04350695514635769
2000-01-28,0.04421573369734718
2000-01-31,0.0426064238378883
2000-02-01,0.04469089949985257
2000-02-02,0.04186634128055735
2000-02-03,0.04307182169862838
2000-02-04,0.04439440391514172
2000-02-07,0.043449645667874896
2000-02-08,0.042212311276781274
2000-02-09,0.04248473260052114
2000-02-10,0.04312804646095865
2000-02-11,0.04692015155096089
2000-02-14,0.047959240254971384
2000-02-15,0.04919772831569278
2000-02-16,0.05603953783161064
2000-02-17,0.049232062309713005
2000-02-18,0.053499116336598575
2000-02-22,0.04945014359511387
2000-02-23,0.055357488693279056
2000-02-24,0.05160417407844444
2000-02-25,0.05291466480054761
2000-02-28,0.04960407135736854
2000-02-29,0.05136014197082325
2000-03-01,0.0526311463178545
2000-03-02,0.05052420414798764
2000-03-03,0.049661221898545334
2000-03-06,0.05165775809733634
2000-03-07,0.05035813999410068
2000-03-08,0.06323529659793121
2000-03-09,0.06588473975182517
2000-03-10,0.06642766461743818
2000-03-13,0.07415126049758002
2000-03-14,0.07036486515112647
2000-03-15,0.08512350269330557
2000-03-16,0.07939609649097282
2000-03-17,0.08699758436216319
2000-03-20,0.07877701580027145
2000-03-21,0.08174289161658599
2000-03-22,0.0798344702262046
2000-03-23,0.08053259730618174
2000-03-24,0.07972660754941636
2000-03-27,0.07953724478958557
2000-03-28,0.07947820475367032
2000-03-29,0.0796829515018272
2000-03-30,0.08205376291304195
2000-03-31,0.08049365171125081
2000-04-03,0.07897310604020245
2000-04-04,0.08162241619652112
2000-04-05,0.07990502760514853
2000-04-06,0.08621212926053218
2000-04-07,0.08294981118745336
2000-04-10,0.07883390088220825
2000-04-11,0.08122944250081056
2000-04-12,0.07733619257079073
2000-04-13,0.08212779563759118
2000-04-14,0.08053254758991989
2000-04-17,0.08215665695397047
2000-04-18,0.07803463476721188
2000-04-19,0.08403173118577291
2000-04-20,0.08158732224395167
2000-04-24,0.08270689639305927
2000-04-25,0.07780884058520303
2000-04-26,0.08289846100466063
2000-04-27,0.08303951285959006
2000-04-28,0.07967457390150606
2000-05-01,0.08106501672103322
2000-05-02,0.08029563691563499
2000-05-03,0.08012716637829759
2000-05-04,0.08093421743309497
2000-05-05,0.08106586338144353
2000-05-08,0.07862601453742465
2000-05-09,0.07771539124799746
2000-05-10,0.07938153734837314
2000-05-11,0.07886128730646351
2000-05-12,0.07825991247501436
2000-05-15,0.08048397791602913
2000-05-16,0.07723198929125909
2000-05-17,0.0836334968429439
2000-05-18,0.08422593904460718
2000-05-19,0.08447131349519117
2000-05-22,0.07905863247039617
2000-05-23,0.08268282393795737
2000-05-24,0.0747592716712432
2000-05-25,0.07801040620603475
2000-05-26,0.0772628542353945
2000-05-30,0.07944109311751034
2000-05-31,0.07764485783432322
2000-06-01,0.077581713515807
2000-06-02,0.07764215629013597
2000-06-05,0.08045363569320617
2000-06-06,0.08185294013972103
2000-06-07,0.08116389930843634
2000-06-08,0.07577788633258695
2000-06-09,0.08086233757309683
2000-06-12,0.0773466775047713
2000-06-13,0.07662789725914736
2000-06-14,0.080130836971563
2000-06-15,0.07867923214699205
2000-06-16,0.07568934213147525
2000-06-19,0.08156858002126488
2000-06-20,0.08024968604554852
2000-06-21,0.07636106387100546
2000-06-22,0.07842717077120596
2000-06-23,0.07776795590792157
2000-06-26,0.07562515287436107
2000-06-27,0.0763670382807294
2000-06-28,0.08105248501166587
2000-06-29,0.07630662492901125
2000-06-30,0.07702022873912567
2000-07-03,0.07338078712943225
2000-07-05,0.07855001808200622
2000-07-06,0.07454303996584422
2000-07-07,0.07776416054557443
2000-07-10,0.07778463631221323
2000-07-11,0.0731643088417449
2000-07-12,0.07766268384995548
